region,supplysector,subsector,stub.technology,minicam.energy.input,market.name,year,coefficient
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,H2 industrial,EU-15,2065,0.0027859469329529246
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,H2 industrial,EU-15,2070,0.0027859469329529246
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,H2 industrial,EU-15,2075,0.0027859469329529246
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,H2 industrial,EU-15,2080,0.0027859469329529246
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,H2 industrial,EU-15,2085,0.0027859469329529246
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,H2 industrial,EU-15,2090,0.0027859469329529246
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,H2 industrial,EU-15,2095,0.0027859469329529246
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,H2 industrial,EU-15,2100,0.0027859469329529246
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2015,1e-5
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2020,1e-5
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2025,9.740846409890633e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2030,9.481692819781266e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2035,9.222539229671898e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2040,8.963385639562532e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2045,8.704232049453164e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2050,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2055,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2060,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2065,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2070,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2075,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2080,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2085,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2090,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2095,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,refined liquids industrial,EU-15,2100,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2015,1e-5
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2020,1e-5
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2025,9.740846409890633e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2030,9.481692819781266e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2035,9.222539229671898e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2040,8.963385639562532e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2045,8.704232049453164e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2050,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2055,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2060,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2065,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2070,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2075,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2080,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2085,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2090,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2095,8.445078459343797e-6
EU-15,iron and steel,BLASTFUR,BLASTFUR with hydrogen,wholesale gas,EU-15,2100,8.445078459343797e-6
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2015,0.001904
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2020,0.001904
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2025,0.0018821239250081262
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2030,0.0018602478500162522
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2035,0.0018383717750243783
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2040,0.0018164957000325044
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2045,0.0017946196250406305
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2050,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2055,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2060,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2065,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2070,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2075,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2080,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2085,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2090,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2095,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,delivered coal,EU-15,2100,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2015,0.0035036
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2020,0.0035036
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2025,0.0034633452645265075
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2030,0.003423090529053015
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2035,0.003382835793579523
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2040,0.0033425810581060307
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2045,0.0033023263226325383
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2050,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2055,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2060,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2065,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2070,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2075,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2080,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2085,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2090,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2095,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,elect_td_ind,EU-15,2100,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2015,0.0016504000000000002
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2020,0.0016504000000000002
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2025,0.0016314376711309936
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2030,0.001612475342261987
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2035,0.0015935130133929803
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2040,0.0015745506845239734
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2045,0.0015555883556549667
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2050,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2055,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2060,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2065,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2070,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2075,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2080,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2085,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2090,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2095,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,refined liquids industrial,EU-15,2100,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2015,0.0110933
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2020,0.0110933
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2025,0.010965843139334373
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2030,0.010838386278668745
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2035,0.010710929418003117
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2040,0.01058347255733749
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2045,0.010456015696671862
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2050,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2055,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2060,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2065,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2070,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2075,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2080,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2085,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2090,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2095,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI,wholesale gas,EU-15,2100,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2015,0.001904
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2020,0.001904
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2025,0.0018821239250081262
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2030,0.0018602478500162522
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2035,0.0018383717750243783
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2040,0.0018164957000325044
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2045,0.0017946196250406305
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2050,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2055,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2060,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2065,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2070,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2075,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2080,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2085,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2090,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2095,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,delivered coal,EU-15,2100,0.0017727435500487566
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2015,0.0035036
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2020,0.0035036
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2025,0.0034633452645265075
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2030,0.003423090529053015
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2035,0.003382835793579523
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2040,0.0033425810581060307
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2045,0.0033023263226325383
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2050,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2055,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2060,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2065,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2070,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2075,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2080,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2085,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2090,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2095,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,elect_td_ind,EU-15,2100,0.003262071587159046
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2015,0.0016504000000000002
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2020,0.0016504000000000002
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2025,0.0016314376711309936
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2030,0.001612475342261987
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2035,0.0015935130133929803
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2040,0.0015745506845239734
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2045,0.0015555883556549667
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2050,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2055,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2060,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2065,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2070,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2075,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2080,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2085,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2090,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2095,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,refined liquids industrial,EU-15,2100,0.00153662602678596
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2015,0.0110933
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2020,0.0110933
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2025,0.010965843139334373
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2030,0.010838386278668745
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2035,0.010710929418003117
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2040,0.01058347255733749
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2045,0.010456015696671862
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2050,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2055,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2060,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2065,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2070,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2075,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2080,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2085,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2090,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2095,0.010328558836006235
EU-15,iron and steel,EAF with DRI,EAF with DRI CCS,wholesale gas,EU-15,2100,0.010328558836006235
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2015,0.0035036
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2020,0.0035036
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2025,0.003471813958562964
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2030,0.0034400279171259277
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2035,0.003408241875688892
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2040,0.003376455834251856
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2045,0.0033446697928148196
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2050,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2055,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2060,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2065,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2070,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2075,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2080,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2085,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2090,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2095,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,elect_td_ind,EU-15,2100,0.0033128837513777838
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2015,0.0143693
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2020,0.0143693
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2025,0.014238936041437035
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2030,0.014108572082874072
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2035,0.013978208124311107
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2040,0.013847844165748142
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2045,0.01371748020718518
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2050,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2055,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2060,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2065,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2070,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2075,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2080,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2085,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2090,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2095,0.013587116248622215
EU-15,iron and steel,EAF with DRI,Hydrogen-based DRI,H2 industrial,EU-15,2100,0.013587116248622215
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2015,0.0041227
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2020,0.0041227
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2025,0.003985276666666667
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2030,0.003847853333333333
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2035,0.00371043
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2040,0.003573006666666667
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2045,0.0034355833333333335
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2050,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2055,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2060,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2065,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2070,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2075,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2080,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2085,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2090,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2095,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,elect_td_ind,EU-15,2100,0.00329816
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2015,3.668999999999999e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2020,3.668999999999999e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2025,3.546699999999999e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2030,3.4243999999999995e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2035,3.3020999999999994e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2040,3.1797999999999993e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2045,3.057499999999999e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2050,2.9351999999999997e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2055,2.9351999999999997e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2060,2.9351999999999997e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2065,2.9351999999999997e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2070,2.9351999999999997e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2075,2.9351999999999997e-4
EU-15,iron and steel,EAF with scrap,EAF with scrap,refined liquids industrial,EU-15,2080,2.9351999999999997e-4
